GCA_001575595.1_ASM157559v1_genomic	A
GCA_001575535.1_ASM157553v1_genomic	A
GCA_001575545.1_ASM157554v1_genomic	A
GCA_001575395.1_ASM157539v1_genomic	A
GCA_001575715.1_ASM157571v1_genomic	A
GCA_001575695.1_ASM157569v1_genomic	A
GCA_001575675.1_ASM157567v1_genomic	A
GCA_001575625.1_ASM157562v1_genomic	A
GCA_001575635.1_ASM157563v1_genomic	A
GCA_001575465.1_ASM157546v1_genomic	A
GCA_001575775.1_ASM157577v1_genomic	A
GCA_001575705.1_ASM157570v1_genomic	A
GCA_001575755.1_ASM157575v1_genomic	A
GCA_001575855.1_ASM157585v1_genomic	A
GCA_001575945.1_ASM157594v1_genomic	A
GCA_001575785.1_ASM157578v1_genomic	A
GCA_001575995.1_ASM157599v1_genomic	A
GCA_001575555.1_ASM157555v1_genomic	A
GCA_001575915.1_ASM157591v1_genomic	A
GCA_001575885.1_ASM157588v1_genomic	A
GCA_001576175.1_ASM157617v1_genomic	A
GCA_001575865.1_ASM157586v1_genomic	A
GCA_001576035.1_ASM157603v1_genomic	A
GCA_001576025.1_ASM157602v1_genomic	A
GCA_001576015.1_ASM157601v1_genomic	A
GCA_001575795.1_ASM157579v1_genomic	A
GCA_001576235.1_ASM157623v1_genomic	A
GCA_001576095.1_ASM157609v1_genomic	A
GCA_001576155.1_ASM157615v1_genomic	A
GCA_001576135.1_ASM157613v1_genomic	A
GCA_001576075.1_ASM157607v1_genomic	A
GCA_001576205.1_ASM157620v1_genomic	A
GCA_001576395.1_ASM157639v1_genomic	A
GCA_001576465.1_ASM157646v1_genomic	A
GCA_001576505.1_ASM157650v1_genomic	A
GCA_001576385.1_ASM157638v1_genomic	A
GCA_001576435.1_ASM157643v1_genomic	A
GCA_001576305.1_ASM157630v1_genomic	A
GCA_001577325.1_ASM157732v1_genomic	B2
GCA_001576105.1_ASM157610v1_genomic	A
GCA_001576545.1_ASM157654v1_genomic	A
GCA_001592545.1_ASM159254v1_genomic	B2
GCA_001592505.1_ASM159250v1_genomic	B2
GCA_001593565.1_ASM159356v1_genomic	B2
GCA_001601655.1_ASM160165v1_genomic	B2
GCA_001576495.1_ASM157649v1_genomic	A
GCA_001606515.1_ASM160651v1_genomic	B1
GCA_001606385.1_ASM160638v1_genomic	B1
GCA_001606355.1_ASM160635v1_genomic	D
GCA_001606615.1_ASM160661v1_genomic	B1
GCA_001606475.1_ASM160647v1_genomic	B2
GCA_001601605.1_ASM160160v1_genomic	A
GCA_001606445.1_ASM160644v1_genomic	D
GCA_001606625.1_ASM160662v1_genomic	B1
GCA_001606835.1_ASM160683v1_genomic	B2
GCA_001606855.1_ASM160685v1_genomic	B2
GCA_001606895.1_ASM160689v1_genomic	B1
GCA_001606725.1_ASM160672v1_genomic	B1
GCA_001606465.1_ASM160646v1_genomic	B1
GCA_001606985.1_ASM160698v1_genomic	B1
GCA_001606705.1_ASM160670v1_genomic	B2
GCA_001606815.1_ASM160681v1_genomic	B1
GCA_001606695.1_ASM160669v1_genomic	B1
GCA_001607015.1_ASM160701v1_genomic	B1
GCA_001607105.1_ASM160710v1_genomic	B1
GCA_001606915.1_ASM160691v1_genomic	B1
GCA_001607205.1_ASM160720v1_genomic	B1
GCA_001607095.1_ASM160709v1_genomic	B1
GCA_001607255.1_ASM160725v1_genomic	B1
GCA_001607225.1_ASM160722v1_genomic	B2
GCA_001607075.1_ASM160707v1_genomic	B1
GCA_001607675.1_ASM160767v1_genomic	B1
GCA_001607455.1_ASM160745v1_genomic	B1
GCA_001607365.1_ASM160736v1_genomic	B1
GCA_001607295.1_ASM160729v1_genomic	B1
GCA_001607715.1_ASM160771v1_genomic	B1
GCA_001607355.1_ASM160735v1_genomic	B1
GCA_001607435.1_ASM160743v1_genomic	B1
GCA_001607685.1_ASM160768v1_genomic	cryptic
GCA_001608015.1_ASM160801v1_genomic	B1
GCA_001607445.1_ASM160744v1_genomic	B1
GCA_001607415.1_ASM160741v1_genomic	B1
GCA_001607765.1_ASM160776v1_genomic	E
GCA_001607875.1_ASM160787v1_genomic	B1
GCA_001608205.1_ASM160820v1_genomic	B1
GCA_001608105.1_ASM160810v1_genomic	B1
GCA_001608235.1_ASM160823v1_genomic	B2
GCA_001608285.1_ASM160828v1_genomic	B1
GCA_001607755.1_ASM160775v1_genomic	B1
GCA_001609255.1_ASM160925v1_genomic	B1
GCA_001608165.1_ASM160816v1_genomic	B1
GCA_001608155.1_ASM160815v1_genomic	B1
GCA_001608265.1_ASM160826v1_genomic	A
GCA_001609335.1_ASM160933v1_genomic	B1
GCA_001612475.1_ASM161247v1_genomic	E
GCA_001609265.1_ASM160926v1_genomic	B1
GCA_001614645.1_ASM161464v1_genomic	B1
GCA_001615375.1_ASM161537v1_genomic	B1
GCA_001609315.1_ASM160931v1_genomic	B1
GCA_001615705.1_ASM161570v1_genomic	B1
GCA_001615625.1_ASM161562v1_genomic	A
GCA_001614695.1_ASM161469v1_genomic	B1
GCA_001612495.1_ASM161249v1_genomic	E
GCA_001614775.1_ASM161477v1_genomic	A
GCA_001614725.1_ASM161472v1_genomic	B1
GCA_001615195.1_ASM161519v1_genomic	B1
GCA_001609855.1_ASM160985v1_genomic	B1
GCA_001616015.1_ASM161601v1_genomic	B1
GCA_001615805.1_ASM161580v1_genomic	D
GCA_001615695.1_ASM161569v1_genomic	A
GCA_001615915.1_ASM161591v1_genomic	A
GCA_001616055.1_ASM161605v1_genomic	A
GCA_001615675.1_ASM161567v1_genomic	C
GCA_001615785.1_ASM161578v1_genomic	B1
GCA_001616515.1_ASM161651v1_genomic	B1
GCA_001616615.1_ASM161661v1_genomic	B1
GCA_001616045.1_ASM161604v1_genomic	D
GCA_001616205.1_ASM161620v1_genomic	B1
GCA_001616905.1_ASM161690v1_genomic	A
GCA_001618365.1_ASM161836v1_genomic	B2
GCA_001617195.1_ASM161719v1_genomic	B1
GCA_001616895.1_ASM161689v1_genomic	A
GCA_001616535.1_ASM161653v1_genomic	B1
GCA_001616715.1_ASM161671v1_genomic	A
GCA_001618345.2_ASM161834v2_genomic	B2
GCA_001616955.1_ASM161695v1_genomic	B1
GCA_001616785.1_ASM161678v1_genomic	A
GCA_001645225.1_ASM164522v1_genomic	B1
GCA_001644745.1_ASM164474v1_genomic	E
GCA_001651635.1_ASM165163v1_genomic	B2
GCA_001644725.1_ASM164472v1_genomic	B1
GCA_001640145.1_ASM164014v1_genomic	A
GCA_001648915.1_ASM164891v1_genomic	A
GCA_001616655.1_ASM161665v1_genomic	G
GCA_001645235.2_ASM164523v2_genomic	B1
GCA_001651625.1_ASM165162v1_genomic	B2
GCA_001645245.1_ASM164524v1_genomic	B1
GCA_001651695.1_ASM165169v1_genomic	A
GCA_001651925.2_ASM165192v2_genomic	E
GCA_001651725.1_ASM165172v1_genomic	B2
GCA_001650295.1_ASM165029v1_genomic	E
GCA_001660565.1_ASM166056v1_genomic	B1
GCA_001653555.1_ASM165355v1_genomic	B1
GCA_001660585.1_ASM166058v1_genomic	B2
GCA_001651715.1_ASM165171v1_genomic	B2
GCA_001652805.1_ASM165280v1_genomic	B2
GCA_001677515.1_ASM167751v1_genomic	A
GCA_001651945.2_ASM165194v2_genomic	E
GCA_001675145.1_ASM167514v1_genomic	B2
GCA_001651965.2_ASM165196v2_genomic	E
GCA_001677475.2_ASM167747v2_genomic	D
GCA_001663075.1_ASM166307v1_genomic	A
GCA_001677495.1_ASM167749v1_genomic	B1
GCA_001677535.2_ASM167753v2_genomic	E
GCA_001677555.2_ASM167755v2_genomic	E
GCA_001677705.2_ASM167770v2_genomic	E
GCA_001677635.2_ASM167763v2_genomic	E
GCA_001677565.2_ASM167756v2_genomic	E
GCA_001677695.2_ASM167769v2_genomic	E
GCA_001677725.2_ASM167772v2_genomic	E
GCA_001677615.2_ASM167761v2_genomic	E
GCA_001677645.2_ASM167764v2_genomic	E
GCA_001682305.2_ASM168230v2_genomic	A
GCA_001677855.2_ASM167785v2_genomic	E
GCA_001678925.1_ASM167892v1_genomic	A
GCA_001693635.1_ASM169363v1_genomic	B1
GCA_001683585.1_NGF3_genomic	B2
GCA_001678965.1_ASM167896v1_genomic	B1
GCA_001683595.1_NGF2_genomic	B2
GCA_001693315.1_ASM169331v1_genomic	B2
GCA_001683575.1_NGF4_genomic	B2
GCA_001683435.1_ASM168343v1_genomic	B2
GCA_001708145.1_ASM170814v1_genomic	C
GCA_001677875.2_ASM167787v2_genomic	E
GCA_001677865.2_ASM167786v2_genomic	E
GCA_001735705.1_ASM173570v1_genomic	A
GCA_001723505.1_ASM172350v1_genomic	A
GCA_001721225.1_ASM172122v1_genomic	A
GCA_001705405.1_ASM170540v1_genomic	E
GCA_001695515.1_ASM169551v1_genomic	E
GCA_001742655.1_ASM174265v1_genomic	B2
GCA_001721125.1_ASM172112v1_genomic	B1
GCA_001742555.1_ASM174255v1_genomic	A
GCA_001742545.1_ASM174254v1_genomic	A
GCA_001742485.1_ASM174248v1_genomic	A
GCA_001742465.1_ASM174246v1_genomic	A
GCA_001742625.1_ASM174262v1_genomic	B2
GCA_001742575.1_ASM174257v1_genomic	A
GCA_001753465.1_ASM175346v1_genomic	E
GCA_001742665.1_ASM174266v1_genomic	B2
GCA_001750845.1_ASM175084v1_genomic	A
GCA_001753485.1_ASM175348v1_genomic	E
GCA_001753505.1_ASM175350v1_genomic	E
GCA_001816315.1_ASM181631v1_genomic	A
GCA_001753525.1_ASM175352v1_genomic	E
GCA_001753445.1_ASM175344v1_genomic	E
GCA_001806265.1_ASM180626v1_genomic	E
GCA_001865195.1_ASM186519v1_genomic	B1
GCA_001753565.1_ASM175356v1_genomic	E
GCA_001860505.1_ASM186050v1_genomic	A
GCA_001806285.1_ASM180628v1_genomic	E
GCA_001753545.1_ASM175354v1_genomic	E
GCA_001865185.1_ASM186518v1_genomic	B2
GCA_001865905.1_ASM186590v1_genomic	E
GCA_001816295.1_ASM181629v1_genomic	A
GCA_001816285.1_ASM181628v1_genomic	A
GCA_001865295.1_ASM186529v1_genomic	E
GCA_001865925.1_ASM186592v1_genomic	B2
GCA_001865895.1_ASM186589v1_genomic	B2
GCA_001874485.1_ASM187448v1_genomic	B2
GCA_001881595.4_ASM188159v4_genomic	B1
GCA_001865915.1_ASM186591v1_genomic	B2
GCA_001878695.1_ASM187869v1_genomic	A
GCA_001885555.1_ASM188555v1_genomic	C
GCA_001886555.1_ASM188655v1_genomic	A
GCA_001865975.1_ASM186597v1_genomic	D
GCA_001886935.1_ASM188693v1_genomic	B1
GCA_001886575.1_ASM188657v1_genomic	A
GCA_001888075.1_ASM188807v1_genomic	A
GCA_001886535.1_ASM188653v1_genomic	A
GCA_001890285.2_ASM189028v2_genomic	E
GCA_001890265.1_ASM189026v1_genomic	E
GCA_001890205.1_ASM189020v1_genomic	E
GCA_001891285.1_ASM189128v1_genomic	B1
GCA_001890345.1_ASM189034v1_genomic	E
GCA_001886755.1_ASM188675v1_genomic	A
GCA_001890225.1_ASM189022v1_genomic	E
GCA_001890305.1_ASM189030v1_genomic	E
GCA_001891375.1_ASM189137v1_genomic	B1
GCA_001890365.1_ASM189036v1_genomic	D
GCA_001890245.1_ASM189024v1_genomic	E
GCA_001891315.1_ASM189131v1_genomic	B1
GCA_001891295.1_ASM189129v1_genomic	B1
GCA_001891795.1_ASM189179v1_genomic	B1
GCA_001891525.1_ASM189152v1_genomic	B1
GCA_001891785.1_ASM189178v1_genomic	D
GCA_001891555.1_ASM189155v1_genomic	B1
GCA_001890325.1_ASM189032v1_genomic	E
GCA_001891615.1_ASM189161v1_genomic	A
GCA_001891945.1_ASM189194v1_genomic	D
GCA_001892835.1_ASM189283v1_genomic	B1
GCA_001892485.1_ASM189248v1_genomic	B1
GCA_001892445.1_ASM189244v1_genomic	B1
GCA_001892435.1_ASM189243v1_genomic	B1
GCA_001891625.1_ASM189162v1_genomic	B1
GCA_001892565.1_ASM189256v1_genomic	A
GCA_001893395.1_ASM189339v1_genomic	A
GCA_001893155.1_ASM189315v1_genomic	B1
GCA_001893165.1_ASM189316v1_genomic	B1
GCA_001893465.1_ASM189346v1_genomic	D
GCA_001893605.1_ASM189360v1_genomic	B1
GCA_001893845.1_ASM189384v1_genomic	E
GCA_001893685.1_ASM189368v1_genomic	E
GCA_001894585.1_ASM189458v1_genomic	B1
GCA_001893705.1_ASM189370v1_genomic	E
GCA_001894245.1_ASM189424v1_genomic	D
GCA_001894325.1_ASM189432v1_genomic	A
GCA_001894075.1_ASM189407v1_genomic	B1
GCA_001894625.1_ASM189462v1_genomic	B1
GCA_001892935.1_ASM189293v1_genomic	A
GCA_001893775.1_ASM189377v1_genomic	B1
GCA_001900295.1_ASM190029v1_genomic	D
GCA_001894635.1_ASM189463v1_genomic	C
GCA_001900375.1_ASM190037v1_genomic	B1
GCA_001894715.1_ASM189471v1_genomic	B1
GCA_001900435.1_ASM190043v1_genomic	A
GCA_001894125.1_ASM189412v1_genomic	C
GCA_001900415.1_ASM190041v1_genomic	A
GCA_001894645.1_ASM189464v1_genomic	B1
GCA_001900475.1_ASM190047v1_genomic	B1
GCA_001900495.1_ASM190049v1_genomic	B1
GCA_001900355.1_ASM190035v1_genomic	B1
GCA_001900515.1_ASM190051v1_genomic	B1
GCA_001900455.1_ASM190045v1_genomic	A
GCA_001900335.1_ASM190033v1_genomic	B1
GCA_001900395.1_ASM190039v1_genomic	B2
GCA_001894685.1_ASM189468v1_genomic	A
GCA_001900535.1_ASM190053v1_genomic	B1
GCA_001900315.1_ASM190031v1_genomic	D
GCA_001900595.1_ASM190059v1_genomic	B1
GCA_001900675.1_ASM190067v1_genomic	B1
GCA_001900615.1_ASM190061v1_genomic	A
GCA_001900575.1_ASM190057v1_genomic	A
GCA_001900635.1_ASM190063v1_genomic	C
GCA_001900655.1_ASM190065v1_genomic	A
GCA_001900795.1_ASM190079v1_genomic	A
GCA_001900905.1_ASM190090v1_genomic	A
GCA_001901085.1_ASM190108v1_genomic	B1
GCA_001901045.1_ASM190104v1_genomic	B1
GCA_001900715.1_ASM190071v1_genomic	A
GCA_001900695.1_ASM190069v1_genomic	B1
GCA_001901125.1_ASM190112v1_genomic	B1
GCA_001901025.1_ASM190102v1_genomic	B1
GCA_001901315.1_ASM190131v1_genomic	A
GCA_001900815.1_ASM190081v1_genomic	B1
GCA_001901445.1_ASM190144v1_genomic	B1
GCA_001900965.1_ASM190096v1_genomic	B1
GCA_001900945.1_ASM190094v1_genomic	B1
GCA_001900885.1_ASM190088v1_genomic	B1
GCA_001901365.1_ASM190136v1_genomic	A
GCA_001901425.1_ASM190142v1_genomic	B1
GCA_001900925.1_ASM190092v1_genomic	B1
GCA_001902675.1_ASM190267v1_genomic	B1
GCA_001901405.1_ASM190140v1_genomic	B1
GCA_001901465.1_ASM190146v1_genomic	A
GCA_001901545.1_ASM190154v1_genomic	B1
GCA_001907935.1_ASM190793v1_genomic	B1
GCA_001938625.2_ASM193862v2_genomic	D
GCA_001970075.1_ASM197007v1_genomic	B1
GCA_001953095.1_ASM195309v1_genomic	B1
GCA_001990865.1_ASM199086v1_genomic	B1
GCA_001932515.1_ASM193251v1_genomic	A
GCA_001939185.1_ASM193918v1_genomic	E
GCA_001909105.1_ASM190910v1_genomic	D
GCA_001990935.1_ASM199093v1_genomic	B1
GCA_001910475.1_ASM191047v1_genomic	D
GCA_001957215.1_ASM195721v1_genomic	A
GCA_001970095.1_ASM197009v1_genomic	E
GCA_001994955.1_ASM199495v1_genomic	B1
GCA_001970035.1_ASM197003v1_genomic	A
GCA_001999185.1_ASM199918v1_genomic	A
GCA_001997075.1_ASM199707v1_genomic	B2
GCA_001970105.1_ASM197010v1_genomic	E
GCA_001990965.1_ASM199096v1_genomic	B1
GCA_002007165.1_ASM200716v1_genomic	A
GCA_002011965.1_ASM201196v1_genomic	B2
GCA_001997405.1_ASM199740v1_genomic	B1
GCA_002007705.1_ASM200770v1_genomic	EC_control_fail
GCA_002012025.1_ASM201202v1_genomic	B2
GCA_001997065.1_ASM199706v1_genomic	A
GCA_002011945.1_ASM201194v1_genomic	B1
GCA_002012005.1_ASM201200v1_genomic	C
GCA_002006525.1_ASM200652v1_genomic	A
GCA_002012085.1_ASM201208v1_genomic	B2
GCA_002012105.1_ASM201210v1_genomic	A
GCA_002012045.1_ASM201204v1_genomic	D
GCA_002012065.1_ASM201206v1_genomic	B2
GCA_002012145.1_ASM201214v1_genomic	B2
GCA_002012205.1_ASM201220v1_genomic	B2
GCA_002012245.1_ASM201224v1_genomic	B2
GCA_002078275.1_ASM207827v1_genomic	A
GCA_002012265.1_ASM201226v1_genomic	B2
GCA_002056065.1_ASM205606v1_genomic	A
GCA_002024865.1_ASM202486v1_genomic	B2
GCA_002078295.1_ASM207829v1_genomic	A
GCA_002027605.1_ASM202760v1_genomic	E
GCA_002057355.1_ASM205735v1_genomic	B1
GCA_002024905.2_ASM202490v2_genomic	A
GCA_002027645.1_ASM202764v1_genomic	E
GCA_002055605.1_ASM205560v1_genomic	B1
GCA_002057245.1_ASM205724v1_genomic	B1
GCA_002058765.1_ASM205876v1_genomic	E
GCA_002079225.1_ASM207922v1_genomic	A
GCA_002027685.1_ASM202768v1_genomic	E
GCA_002087455.1_ASM208745v1_genomic	B2
GCA_002087505.1_Esch_coli_OS_09_001_TOC1_V5_genomic	B2
GCA_002080495.1_ASM208049v1_genomic	U
GCA_002087695.1_ASM208769v1_genomic	D
GCA_002087565.1_ASM208756v1_genomic	D
GCA_002087615.1_ASM208761v1_genomic	B2
GCA_002090355.1_ASM209035v1_genomic	A
GCA_002087635.1_ASM208763v1_genomic	D
GCA_002087815.1_ASM208781v1_genomic	D
GCA_002087945.1_ASM208794v1_genomic	A
GCA_002087575.1_ASM208757v1_genomic	B2
GCA_002104225.1_ASM210422v1_genomic	B1
GCA_002087535.1_ASM208753v1_genomic	B2
GCA_002109615.1_ASM210961v1_genomic	B2
GCA_002092895.1_ASM209289v1_genomic	A
GCA_002109685.1_ASM210968v1_genomic	B2
GCA_002109575.1_ASM210957v1_genomic	B2
GCA_002087735.1_ASM208773v1_genomic	B2
GCA_002109725.1_ASM210972v1_genomic	A
GCA_002087985.1_ASM208798v1_genomic	A
GCA_002109655.1_ASM210965v1_genomic	B2
GCA_002087785.1_ASM208778v1_genomic	A
GCA_002109645.1_ASM210964v1_genomic	B2
GCA_002109905.1_ASM210990v1_genomic	B2
GCA_002109745.1_ASM210974v1_genomic	A
GCA_002109865.1_ASM210986v1_genomic	B2
GCA_002109765.1_ASM210976v1_genomic	B2
GCA_002109815.1_ASM210981v1_genomic	A
GCA_002109805.1_ASM210980v1_genomic	A
GCA_002109925.1_ASM210992v1_genomic	G
GCA_002110045.1_ASM211004v1_genomic	B1
GCA_002109775.1_ASM210977v1_genomic	B2
GCA_002109965.1_ASM210996v1_genomic	A
GCA_002110005.1_ASM211000v1_genomic	A
GCA_002110115.1_ASM211011v1_genomic	B2
GCA_002109945.1_ASM210994v1_genomic	B1
GCA_002110265.1_ASM211026v1_genomic	B1
GCA_002110025.1_ASM211002v1_genomic	A
GCA_002110165.1_ASM211016v1_genomic	B2
GCA_002110105.1_ASM211010v1_genomic	A
GCA_002110085.1_ASM211008v1_genomic	B2
GCA_002118095.1_ASM211809v1_genomic	A
GCA_002110555.1_ASM211055v1_genomic	B2
GCA_002110275.1_ASM211027v1_genomic	A
GCA_002116715.2_ASM211671v2_genomic	B1
GCA_002110225.1_ASM211022v1_genomic	A
GCA_002110185.1_ASM211018v1_genomic	D
GCA_002144185.1_ASM214418v1_genomic	B1
GCA_002110145.1_ASM211014v1_genomic	D
GCA_002144165.1_ASM214416v1_genomic	B1
GCA_002152225.1_ASM215222v1_genomic	B2
GCA_002152145.1_ASM215214v1_genomic	B2
GCA_002125925.1_ASM212592v1_genomic	A
GCA_002152015.1_ASM215201v1_genomic	B1
GCA_002152065.1_ASM215206v1_genomic	A
GCA_002144055.1_ASM214405v1_genomic	E
GCA_002152215.1_ASM215221v1_genomic	B1
GCA_002152025.1_ASM215202v1_genomic	D
GCA_002144065.1_ASM214406v1_genomic	E
GCA_002154035.1_ASM215403v1_genomic	A
GCA_002144095.1_ASM214409v1_genomic	E
GCA_002144105.1_ASM214410v1_genomic	E
GCA_002154075.1_ASM215407v1_genomic	A
GCA_002153005.1_ASM215300v1_genomic	B2
GCA_002156825.1_ASM215682v1_genomic	B1
GCA_002152075.1_ASM215207v1_genomic	B2
GCA_002153015.1_ASM215301v1_genomic	A
GCA_002156845.1_ASM215684v1_genomic	B1
GCA_002152255.1_ASM215225v1_genomic	B2
GCA_002157245.1_ASM215724v1_genomic	B2
GCA_002163195.1_ASM216319v1_genomic	B2
GCA_002163275.1_ASM216327v1_genomic	B2
GCA_002163655.1_ASM216365v1_genomic	B1
GCA_002163695.1_ASM216369v1_genomic	B1
GCA_002163935.1_ASM216393v1_genomic	B1
GCA_002163295.1_ASM216329v1_genomic	B2
GCA_002164595.2_ASM216459v2_genomic	D
GCA_002164865.2_ASM216486v2_genomic	C
GCA_002164635.4_ASM216463v4_genomic	D
GCA_002164645.3_ASM216464v3_genomic	D
GCA_002165955.1_ASM216595v1_genomic	B2
GCA_002165095.2_ASM216509v2_genomic	B1
GCA_002164935.1_ASM216493v1_genomic	D
GCA_002164975.2_ASM216497v2_genomic	C
GCA_002165115.2_ASM216511v2_genomic	C
GCA_002166035.1_ASM216603v1_genomic	B2
GCA_002164955.1_ASM216495v1_genomic	A
GCA_002164985.1_ASM216498v1_genomic	A
GCA_002165005.1_ASM216500v1_genomic	B1
GCA_002165055.1_ASM216505v1_genomic	A
GCA_002166075.1_ASM216607v1_genomic	B2
GCA_002165995.1_ASM216599v1_genomic	B2
GCA_002166095.1_ASM216609v1_genomic	B2
GCA_002166025.1_ASM216602v1_genomic	B2
GCA_002165925.1_ASM216592v1_genomic	A
GCA_002166125.1_ASM216612v1_genomic	B2
GCA_002166135.1_ASM216613v1_genomic	B2
GCA_002166285.1_ASM216628v1_genomic	B2
GCA_002166375.1_ASM216637v1_genomic	B1
GCA_002166175.1_ASM216617v1_genomic	B2
GCA_002166185.1_ASM216618v1_genomic	B2
GCA_002166235.1_ASM216623v1_genomic	B2
GCA_002166465.1_ASM216646v1_genomic	B2
GCA_002166345.1_ASM216634v1_genomic	B2
GCA_002166685.1_ASM216668v1_genomic	B2
GCA_002166275.1_ASM216627v1_genomic	B2
GCA_002166625.1_ASM216662v1_genomic	B2
GCA_002166455.1_ASM216645v1_genomic	B2
GCA_002166405.1_ASM216640v1_genomic	B2
GCA_002166505.1_ASM216650v1_genomic	B2
GCA_002180215.1_ASM218021v1_genomic	A
GCA_002180195.1_ASM218019v1_genomic	B2
GCA_002166645.1_ASM216664v1_genomic	B1
GCA_002166715.1_ASM216671v1_genomic	B1
GCA_002166705.1_ASM216670v1_genomic	B2
GCA_002166535.1_ASM216653v1_genomic	C
GCA_002180055.1_ASM218005v1_genomic	A
GCA_002192295.1_ASM219229v1_genomic	A
GCA_002196035.1_ASM219603v1_genomic	A
GCA_002192275.1_ASM219227v1_genomic	A
GCA_002193095.1_ASM219309v1_genomic	B2
GCA_002180135.1_ASM218013v1_genomic	A
GCA_002206685.1_ASM220668v1_genomic	B1
GCA_002207065.1_ASM220706v1_genomic	A
GCA_002206765.1_ASM220676v1_genomic	B1
GCA_002206965.1_ASM220696v1_genomic	A
GCA_002206745.1_ASM220674v1_genomic	F
GCA_002207185.1_ASM220718v1_genomic	A
GCA_002207105.1_ASM220710v1_genomic	A
GCA_002206925.1_ASM220692v1_genomic	C
GCA_002207385.1_ASM220738v1_genomic	B1
GCA_002206825.1_ASM220682v1_genomic	A
GCA_002207405.1_ASM220740v1_genomic	A
GCA_002207045.1_ASM220704v1_genomic	B1
GCA_002207085.1_ASM220708v1_genomic	B1
GCA_002220215.1_ASM222021v1_genomic	B1
GCA_002207505.1_ASM220750v1_genomic	B1
GCA_002207625.1_ASM220762v1_genomic	B1
GCA_002207145.1_ASM220714v1_genomic	C
GCA_002207365.1_ASM220736v1_genomic	B1
GCA_002207465.1_ASM220746v1_genomic	B1
GCA_002215095.1_ASM221509v1_genomic	B2
GCA_002207585.1_ASM220758v1_genomic	B1
GCA_002207125.1_ASM220712v1_genomic	E
GCA_002222535.1_ASM222253v1_genomic	A
GCA_002223415.1_ASM222341v1_genomic	A
GCA_002223465.1_ASM222346v1_genomic	C
GCA_002223475.1_ASM222347v1_genomic	B2
GCA_002220265.1_ASM222026v1_genomic	E
GCA_002208865.2_ASM220886v2_genomic	E
GCA_002223855.1_ASM222385v1_genomic	B2
GCA_002222905.1_ASM222290v1_genomic	C
GCA_002223565.1_ASM222356v1_genomic	B2
GCA_002222945.1_ASM222294v1_genomic	C
GCA_002237305.1_ASM223730v1_genomic	B2
GCA_002223845.1_ASM222384v1_genomic	B1
GCA_002234555.1_ASM223455v1_genomic	A
GCA_002223735.1_ASM222373v1_genomic	C
GCA_002243735.1_ASM224373v1_genomic	B2
GCA_002223965.1_ASM222396v1_genomic	B2
GCA_002243825.1_ASM224382v1_genomic	B1
GCA_002243745.1_ASM224374v1_genomic	B2
GCA_002237325.1_ASM223732v1_genomic	B1
GCA_002243755.1_ASM224375v1_genomic	B1
GCA_002243815.1_ASM224381v1_genomic	A
GCA_002223715.1_ASM222371v1_genomic	B1
GCA_002224025.1_ASM222402v1_genomic	A
GCA_002223555.1_ASM222355v1_genomic	D
GCA_002243765.1_ASM224376v1_genomic	B2
GCA_002223545.1_ASM222354v1_genomic	D
GCA_002243985.1_ASM224398v1_genomic	B1
GCA_002243975.1_ASM224397v1_genomic	B1
GCA_002244015.1_ASM224401v1_genomic	B2
GCA_002243905.1_ASM224390v1_genomic	A
GCA_002244065.1_ASM224406v1_genomic	B2
GCA_002243845.1_ASM224384v1_genomic	A
GCA_002243915.1_ASM224391v1_genomic	A
GCA_002244035.1_ASM224403v1_genomic	B1
GCA_002244155.1_ASM224415v1_genomic	B2
GCA_002244125.1_ASM224412v1_genomic	B2
GCA_002244195.1_ASM224419v1_genomic	B2
GCA_002243835.1_ASM224383v1_genomic	A
GCA_002244245.1_ASM224424v1_genomic	B2
GCA_002244045.1_ASM224404v1_genomic	B2
GCA_002243895.1_ASM224389v1_genomic	A
GCA_002244205.1_ASM224420v1_genomic	B2
GCA_002244315.1_ASM224431v1_genomic	B2
GCA_002243925.1_ASM224392v1_genomic	A
GCA_002244095.1_ASM224409v1_genomic	B2
GCA_002244165.1_ASM224416v1_genomic	B2
GCA_002244335.1_ASM224433v1_genomic	B2
GCA_002244355.1_ASM224435v1_genomic	B2
GCA_002244235.1_ASM224423v1_genomic	B2
GCA_002244115.1_ASM224411v1_genomic	B2
GCA_002244385.1_ASM224438v1_genomic	B2
GCA_002244415.1_ASM224441v1_genomic	B2
GCA_002244275.1_ASM224427v1_genomic	B2
GCA_002244455.1_ASM224445v1_genomic	B2
GCA_002244295.1_ASM224429v1_genomic	B2
GCA_002244545.1_ASM224454v1_genomic	B2
GCA_002244535.1_ASM224453v1_genomic	B2
GCA_002244515.1_ASM224451v1_genomic	B2
GCA_002244605.1_ASM224460v1_genomic	B2
GCA_002244375.1_ASM224437v1_genomic	B2
GCA_002244465.1_ASM224446v1_genomic	B2
GCA_002244425.1_ASM224442v1_genomic	E
GCA_002244475.1_ASM224447v1_genomic	B1
GCA_002244575.1_ASM224457v1_genomic	B2
GCA_002244655.1_ASM224465v1_genomic	B2
GCA_002244595.1_ASM224459v1_genomic	B2
GCA_002244665.1_ASM224466v1_genomic	B2
GCA_002244615.1_ASM224461v1_genomic	B2
GCA_002244785.1_ASM224478v1_genomic	B2
GCA_002244815.1_ASM224481v1_genomic	D
GCA_002244835.1_ASM224483v1_genomic	B1
GCA_002244705.1_ASM224470v1_genomic	B2
